player_id,season,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes
perry-jones-1,2011-12,8.7,42,2.1,20,5,big-12,2,19.8,163,1.6,0.514,364,0.5,182,0.28,102,0.696,71,33,33,11-Jun,1013,3,11,89,2.7,77,21.2,445,421,Forward,1.6,28,baylor,0.091,33,0.303,10,15.4,252,0.539,12,56,331,0.52,172,23.3,235,4.2,0.167
marquis-teague-1,2011-12,25.6,191,0.8,11,3,sec,1.1,7.1,84,1.8,0.449,352,0.412,145,0.338,119,0.714,85,40,40,2-Jun,1303,1.9,1.6,17,1.7,91,13.2,401,457,Guard,1.7,37,kentucky,0.227,80,0.325,26,4.5,101,0.491,21.1,109,272,0.438,119,20.2,189,3.5,0.108
festus-ezeli-1,2008-09,0.6,1,4.8,22,,sec,,,46,0.7,0.547,75,0.547,41,0.733,55,0.509,28,29,6,11-Jun,360,,,28,0.5,58,,110,,Center,,4,vanderbilt,0,0,,0,11.9,74,0.544,29.8,43,75,0.547,41,20.3,255,1.2,0.131
festus-ezeli-1,2009-10,1.4,3,10.2,43,,sec,,18.2,72,0.8,0.544,90,0.544,49,0.656,59,0.373,22,32,5,11-Jun,406,,9,30,0,70,13,120,115,Center,0.8,6,vanderbilt,0,0,,0,14,102,0.508,22.4,34,90,0.544,49,18.5,255,0.8,0.078
festus-ezeli-1,2010-11,1.8,6,10.7,88,6.9,sec,4.1,15.6,118,1.6,0.588,257,0.588,151,0.84,216,0.648,140,34,34,11-Jun,799,2.8,14.6,95,2.9,104,29.3,442,411,Center,1.5,20,vanderbilt,0,0,,0,15.1,213,0.615,14.3,60,257,0.588,151,26.8,255,4.5,0.223
festus-ezeli-1,2011-12,2.9,8,9,52,3.6,sec,4.3,19.2,92,1,0.539,165,0.539,89,0.842,139,0.604,84,26,22,11-Jun,603,-0.7,13,62,1.1,82,21,262,254,Center,1.1,11,vanderbilt,0,0,,0,16.1,154,0.567,20.1,58,165,0.539,89,25.2,255,2.1,0.14
jeffery-taylor-1,2008-09,15.4,53,1.2,12,,sec,,,110,1.4,0.518,271,0.502,136,0.513,139,0.691,96,31,31,7-Jun,805,,,82,1.9,76,,377,,Forward,,29,vanderbilt,0.151,41,0.22,9,13.8,192,0.559,17,69,230,0.552,127,25.5,225,3.3,0.166
jeffery-taylor-1,2009-10,13.4,57,1.4,13,,sec,,12.6,108,1.4,0.495,300,0.493,148,0.63,189,0.746,141,33,33,7-Jun,883,,8.8,64,2.4,87,21.6,438,436,Forward,2.3,36,vanderbilt,0.037,11,0.091,1,10.8,172,0.562,16,74,289,0.509,147,25.9,225,3.8,0.173
jeffery-taylor-1,2010-11,16.2,80,1.7,19,6.2,sec,2.3,12.8,131,1.5,0.5,381,0.449,171,0.438,167,0.719,120,34,33,7-Jun,1078,3.9,6.5,57,2.5,83,19.8,501,493,Forward,1.9,35,vanderbilt,0.297,113,0.345,39,9.9,188,0.544,15.9,87,268,0.493,132,25.9,225,4,0.149
jeffery-taylor-1,2011-12,12.6,62,1.4,16,8.6,sec,2.2,13.3,123,1.6,0.57,426,0.493,210,0.369,157,0.605,95,36,36,7-Jun,1157,6.4,8.4,77,3.6,67,23.7,581,546,Forward,2.4,46,vanderbilt,0.366,156,0.423,66,10.9,200,0.58,13.6,79,270,0.533,144,26.4,225,5.2,0.18
bernard-james--1,2010-11,2.5,8,13.5,82,10.3,acc,9.3,18.4,127,2.1,0.657,178,0.657,117,0.657,117,0.504,59,34,22,10-Jun,719,0.9,11.8,74,1.5,56,25.6,293,263,Forward,2.3,29,florida-state,0,0,,0,15.3,201,0.627,17.6,50,178,0.657,117,19.3,240,3.6,0.202
bernard-james--1,2011-12,3.6,16,9.5,82,8.4,acc,6.7,21.4,176,2.3,0.606,259,0.606,157,0.448,116,0.552,64,35,35,10-Jun,979,1.8,13.6,107,2,68,23.3,378,359,Forward,1.6,26,florida-state,0,0,,0,17.6,283,0.602,18.9,73,259,0.606,157,20,240,4.3,0.176
jae-crowder-1,2010-11,11.4,58,3.3,32,10.9,big-east,3.9,18.7,168,1.7,0.549,326,0.485,158,0.383,125,0.616,77,37,17,6-Jun,1021,7,9.5,83,3.4,85,24.2,435,415,Forward,2.8,48,marquette,0.359,117,0.359,42,14.2,251,0.564,7.2,30,209,0.555,116,20.2,235,5.1,0.199
jae-crowder-1,2011-12,13.5,73,3.1,35,14.7,big-east,5.9,22.6,224,3.1,0.568,436,0.498,217,0.372,162,0.735,119,35,35,6-Jun,1153,8.8,7,70,4.5,93,28.8,614,551,Forward,4.3,88,marquette,0.406,177,0.345,61,14.7,294,0.598,7.9,44,259,0.602,156,23.4,235,7.6,0.263
draymond-green-1,2008-09,14,31,1.8,9,,big-ten,,,83,1.5,0.556,81,0.556,45,0.642,52,0.615,32,37,0,7-Jun,422,,,39,0.7,66,,122,,Forward,,21,michigan-state,0.012,1,0,0,16.8,122,0.577,18.5,24,80,0.563,45,15.2,230,2.2,0.211
draymond-green-1,2009-10,23.3,112,4.1,34,,big-ten,,24.6,205,2.3,0.528,265,0.525,139,0.483,128,0.672,86,37,3,7-Jun,945,,10.4,81,2.8,111,24.9,366,392,Forward,2.9,45,michigan-state,0.06,16,0.125,2,17.7,286,0.562,16,62,249,0.55,137,20.7,230,5.1,0.215
draymond-green-1,2010-11,30.6,141,4,38,13.6,big-ten,7.3,23.6,210,2.2,0.48,345,0.426,147,0.412,142,0.683,97,34,27,7-Jun,1023,6.3,9.6,84,2.6,114,24.9,428,467,Forward,3.6,60,michigan-state,0.293,101,0.366,37,16.6,294,0.519,16.1,79,244,0.451,110,24.7,230,4.8,0.187
draymond-green-1,2011-12,24.2,141,3.3,35,12.7,big-ten,7.2,30.7,315,3.6,0.504,472,0.449,212,0.367,173,0.723,125,37,36,7-Jun,1229,5.5,8.2,79,3.5,105,26.1,601,610,Forward,2.7,54,michigan-state,0.284,134,0.388,52,19.8,394,0.542,16.8,112,338,0.473,160,28.2,230,7.1,0.23
orlando-johnson-1,2007-08,,65,,12,,wcc,,,87,-0.2,0.474,323,0.412,133,0.372,120,0.642,77,31,30,5-Jun,807,,,65,0.8,80,,383,,Guard,,18,california-santa-barbara,0.387,125,0.32,40,,152,0.504,17.4,80,198,0.47,93,,205,0.5,0.026
orlando-johnson-1,2009-10,19.8,69,2.3,17,,big-west,,12.9,106,1.4,0.544,366,0.481,176,0.552,202,0.703,142,30,29,5-Jun,939,,7.3,56,2.8,72,23.3,540,507,Guard,1.3,21,california-santa-barbara,0.317,116,0.397,46,10.2,162,0.584,14.9,81,250,0.52,130,30.1,205,4.3,0.182
orlando-johnson-1,2010-11,24.2,94,1.8,16,7.2,big-west,0.2,16.2,149,1.5,0.546,467,0.475,222,0.437,204,0.804,164,32,32,5-Jun,1065,7,6.1,49,4.3,67,28.8,674,628,Guard,2.2,39,california-santa-barbara,0.349,163,0.405,66,11.5,198,0.598,13.4,87,304,0.513,156,33.2,205,5.8,0.219
orlando-johnson-1,2011-12,19,91,2.4,23,4.6,big-west,-0.8,13.8,127,1.2,0.527,459,0.451,207,0.397,182,0.698,127,31,31,5-Jun,1067,5.4,5.8,52,4,57,26,611,569,Guard,2,34,california-santa-barbara,0.357,164,0.427,70,9.9,179,0.56,12.2,76,295,0.464,137,30.5,205,5.2,0.194
quincy-acy-1,2008-09,,9,,34,,big-12,,,75,1.1,0.655,110,0.655,72,0.655,72,0.569,41,34,10,7-Jun,558,,,49,1.4,75,,185,,Forward,,21,baylor,0,0,,0,,124,0.641,18.6,33,110,0.655,72,,235,2.5,0.181
quincy-acy-1,2009-10,2.5,11,3.5,28,,big-12,,14.4,120,1.3,0.697,195,0.697,136,0.451,88,0.716,63,36,0,7-Jun,840,,9.7,65,2.6,84,21.7,335,295,Forward,1.2,17,baylor,0,0,,0,12.3,185,0.707,16,45,195,0.697,136,16.9,235,3.9,0.187
quincy-acy-1,2010-11,6.3,28,5.3,45,5.9,big-12,3.9,18.4,150,1.9,0.535,256,0.535,137,0.633,162,0.685,111,31,18,7-Jun,960,2,11.5,87,2.3,79,21.8,385,376,Forward,1.8,29,baylor,0.008,2,0,0,15.1,237,0.578,16.3,65,254,0.539,137,21.2,235,4.2,0.177
quincy-acy-1,2011-12,6.5,38,6.6,70,9.5,big-12,5.3,20,183,2,0.582,274,0.577,158,0.635,174,0.782,136,38,38,7-Jun,1130,4.2,10.9,99,3.5,117,23.5,455,436,Forward,1.8,35,baylor,0.018,5,0.6,3,15.5,282,0.638,16.6,71,269,0.576,155,19,235,5.6,0.198
quincy-miller-1,2011-12,11.6,53,2.9,24,4.8,big-12,2.4,17.5,128,1.3,0.485,309,0.447,138,0.369,114,0.816,93,37,35,9-Jun,903,2.5,7.5,54,2.1,69,19.4,393,377,Forward,1.7,25,baylor,0.223,69,0.348,24,12.5,182,0.541,15.4,66,240,0.475,114,23.9,210,3.5,0.153
khris-middleton-1,2009-10,10.8,37,1.6,10,,big-12,,13.4,84,1.3,0.503,190,0.416,79,0.379,72,0.75,54,34,22,7-Jun,710,,6.6,41,1.3,80,16.2,245,241,Forward,2.4,29,texas-am,0.537,102,0.324,33,10,125,0.546,15.5,41,88,0.523,46,19,217,2.6,0.146
khris-middleton-1,2010-11,23.6,93,0.2,2,8.8,big-12,3,13.4,108,1.8,0.506,353,0.45,159,0.419,148,0.784,116,33,33,7-Jun,978,5.8,8.1,64,2.8,70,22.5,473,464,Forward,2.5,39,texas-am,0.306,108,0.361,39,10.8,172,0.559,17.4,89,245,0.49,120,27.8,217,4.6,0.187
khris-middleton-1,2011-12,20,45,1,5,4.5,big-12,1.9,17.1,73,0.9,0.455,246,0.415,102,0.211,52,0.75,39,20,17,7-Jun,575,2.6,5.4,26,0.7,37,18.9,263,251,Forward,2.1,19,texas-am,0.313,77,0.26,20,11,99,0.486,13.7,43,169,0.485,82,29.7,217,1.6,0.114
will-barton-1,2010-11,19.5,99,1.6,17,3.8,cusa,2.2,12.9,124,1.7,0.478,390,0.428,167,0.213,83,0.699,58,35,25,6-Jun,1070,1.6,5.4,49,1.3,80,16.8,431,427,Guard,2.9,54,memphis,0.377,147,0.265,39,9.3,173,0.502,17.2,89,243,0.527,128,23.8,175,3,0.111
will-barton-1,2011-12,17.4,102,2.1,25,10.4,cusa,3.6,20.2,209,2.6,0.55,452,0.509,230,0.396,179,0.749,134,35,34,6-Jun,1236,6.7,7.6,70,4.6,74,26.6,631,617,Guard,2.4,50,memphis,0.237,107,0.346,37,14.2,279,0.587,12.3,75,345,0.559,193,25.8,175,7.2,0.232
tyshawn-taylor-1,2008-09,20.6,104,0.7,8,,big-12,,,65,1.4,0.557,237,0.506,120,0.443,105,0.724,76,35,33,3-Jun,928,,,11,2.1,81,,340,,Guard,,38,kansas,0.278,66,0.364,24,4.6,76,0.593,22.4,83,171,0.561,96,19.6,185,3.5,0.151
tyshawn-taylor-1,2009-10,24.1,121,0.8,7,,big-12,,8.4,70,1.6,0.485,203,0.438,89,0.433,88,0.716,63,36,25,3-Jun,831,,2.4,17,1.6,80,15.6,260,293,Guard,3.2,46,kansas,0.276,56,0.339,19,5.7,87,0.531,19.9,61,147,0.476,70,17.8,185,3.1,0.151
tyshawn-taylor-1,2010-11,27.4,164,1.1,10,4.2,big-12,2.2,6.5,59,1.6,0.519,242,0.479,116,0.471,114,0.719,82,36,30,3-Jun,977,2.1,1.4,11,1.7,69,15.1,333,378,Guard,2.1,36,kansas,0.207,50,0.38,19,4.1,70,0.562,24.7,97,192,0.505,97,19.7,185,3.3,0.136
tyshawn-taylor-1,2011-12,29.7,186,0.5,6,6,big-12,1,7.5,83,2.1,0.538,474,0.477,226,0.42,199,0.688,137,39,38,3-Jun,1303,5,0.7,8,3.1,77,19.8,647,635,Guard,2.4,52,kansas,0.321,152,0.382,58,4.2,91,0.569,19.5,138,322,0.522,168,27.5,185,5.2,0.159
doron-lamb-1,2010-11,11.3,62,0.6,6,6.5,sec,0.1,5.6,56,1.2,0.602,324,0.497,161,0.309,100,0.79,79,38,14,4-Jun,1078,6.4,2.1,19,3.5,85,18.8,469,417,Guard,1.2,22,kentucky,0.432,140,0.486,68,3.9,75,0.631,11.9,50,184,0.505,93,20.1,210,4.7,0.174
doron-lamb-1,2011-12,8.8,60,0.2,2,7.1,sec,-0.2,8.2,93,1.6,0.577,369,0.474,175,0.404,149,0.826,123,40,35,4-Jun,1249,7.2,1.5,15,4.6,72,19.2,549,482,Guard,0.9,19,kentucky,0.442,163,0.466,76,5.1,108,0.624,9.1,44,206,0.481,99,19.7,210,6.2,0.197
mike-scott-4,2007-08,4.7,15,1.4,12,,acc,,,101,1.2,0.455,143,0.441,63,0.517,74,0.703,52,32,21,8-Jun,579,,,67,0.4,69,,182,,Forward,,20,virginia,0.07,10,0.4,4,16.1,168,0.511,12.3,25,133,0.444,59,16.6,237,1.6,0.111
mike-scott-4,2008-09,5.7,21,0.9,9,,acc,,,113,1.2,0.549,204,0.544,111,0.417,85,0.741,63,28,19,8-Jun,774,,,95,1.7,68,,287,,Forward,,24,virginia,0.029,6,0.333,2,15,208,0.587,16.7,49,198,0.551,109,18.2,237,2.9,0.147
mike-scott-4,2009-10,11.4,35,1.1,8,,acc,,21.6,137,1.2,0.511,283,0.505,143,0.226,64,0.719,46,28,25,8-Jun,768,,9.8,64,1.6,54,21.5,335,317,Forward,1.4,17,virginia,0.025,7,0.429,3,15.6,201,0.534,12.8,46,276,0.507,140,25.5,237,2.7,0.143
mike-scott-4,2010-11,12.6,16,2.5,7,4.9,acc,1.8,24.2,64,0.5,0.486,110,0.482,53,0.536,59,0.881,52,10,9,8-Jun,337,3.1,13.6,38,1.1,16,26.5,159,162,Forward,0.6,3,virginia,0.009,1,1,1,18.7,102,0.576,14.8,24,109,0.477,52,27.4,237,1.6,0.189
mike-scott-4,2011-12,10.7,37,1.8,15,8,acc,2.7,26.2,195,2.6,0.571,382,0.563,215,0.45,172,0.808,139,32,32,8-Jun,999,5.3,9.7,70,4.2,56,30.7,575,522,Forward,1.4,21,virginia,0.052,20,0.3,6,18,265,0.62,12.6,67,362,0.577,209,30.9,237,6.8,0.27
kim-english-1,2008-09,13,42,0.6,4,,big-12,,,43,0.9,0.483,212,0.387,82,0.274,58,0.724,42,38,13,6-Jun,547,,,19,0.7,54,,247,,Guard,,19,missouri,0.519,110,0.373,41,6.1,62,0.516,14,39,102,0.402,41,23.9,200,1.6,0.115
kim-english-1,2009-10,9.8,39,0.4,3,,big-12,,11.7,86,1.6,0.479,397,0.393,156,0.327,130,0.731,95,34,29,6-Jun,818,,3.8,29,1.4,58,19.1,475,416,Guard,3.1,45,missouri,0.463,184,0.37,68,7.7,115,0.518,13.4,71,213,0.413,88,30.9,200,3,0.148
kim-english-1,2010-11,13,67,1.3,11,2.3,big-12,1.1,11.6,89,1.2,0.455,290,0.366,106,0.366,106,0.726,77,34,29,6-Jun,869,1.1,2,16,0.9,58,13.9,341,324,Guard,2.7,42,missouri,0.49,142,0.366,52,6.7,105,0.501,16.4,67,148,0.365,54,22.1,200,2.1,0.097
kim-english-1,2011-12,8.6,56,0.9,10,8.2,big-12,1,13,118,1.3,0.64,328,0.521,171,0.366,120,0.725,87,35,35,6-Jun,1175,7.2,3.4,30,3.7,83,20.6,507,446,Guard,2.3,45,missouri,0.518,170,0.459,78,8.3,148,0.658,13.3,59,158,0.589,93,20,200,5,0.171
justin-hamilton-2,2008-09,2.5,5,3.1,17,,big-12,,,56,0.6,0.57,100,0.57,57,0.32,32,0.656,21,32,18,Jul-00,438,,,38,0.8,38,,135,,Center,,3,louisiana-state,0,0,,0,12.5,94,0.586,10.8,14,100,0.57,57,16.1,260,1.4,0.132
justin-hamilton-2,2009-10,2.9,10,4.8,33,,big-12,,13.4,84,0.9,0.617,120,0.617,74,0.583,70,0.7,49,31,31,Jul-00,663,,13.9,83,1.6,71,18,197,202,Center,0.7,8,louisiana-state,0,0,,0,13.7,167,0.643,16.4,30,120,0.617,74,13.6,260,2.5,0.15
justin-hamilton-2,2011-12,7,30,4.7,43,6.5,sec,3.6,17.2,129,1.7,0.498,320,0.494,158,0.428,137,0.781,107,33,32,Jul-00,990,2.8,11.8,109,2.6,83,22.7,426,408,Center,1.5,25,louisiana-state,0.038,12,0.25,3,14.2,238,0.553,12.9,57,308,0.503,155,22.6,260,4.3,0.172
darius-miller-1,2008-09,16.8,72,2.2,22,,sec,,,81,1,0.466,161,0.41,66,0.317,51,0.804,41,36,2,8-Jun,764,,,30,0.6,92,,191,,Guard,,27,kentucky,0.335,54,0.333,18,8.4,111,0.516,25.7,64,107,0.449,48,16.1,225,1.6,0.085
darius-miller-1,2009-10,12.3,58,2.7,22,,sec,,7.8,62,1.3,0.5,215,0.4,86,0.181,39,0.795,31,38,32,8-Jun,804,,4.7,33,1.6,72,13.8,246,245,Guard,1.6,22,kentucky,0.595,128,0.336,43,6.3,95,0.527,13,35,87,0.494,43,15.8,225,2.9,0.144
darius-miller-1,2010-11,10.6,66,3.6,43,9.2,sec,3.9,11.2,122,1.9,0.571,312,0.478,149,0.218,68,0.853,58,38,37,8-Jun,1178,5.3,5.1,51,3,100,18.4,414,397,Guard,1.6,32,kentucky,0.42,131,0.443,58,8.3,173,0.601,14.2,57,181,0.503,91,17.5,225,4.9,0.166
darius-miller-1,2011-12,14.4,82,1.2,13,8.1,sec,1.5,7.9,74,1.6,0.566,302,0.474,143,0.228,69,0.797,55,40,11,8-Jun,1043,6.6,4.3,36,2.9,87,18.1,397,384,Guard,1.9,33,kentucky,0.493,149,0.376,56,6.2,110,0.593,14.8,58,153,0.569,87,19.2,225,4.5,0.173
kevin-murphy-1,2008-09,,49,,7,,ovc,,,65,0.6,0.46,248,0.383,95,0.331,82,0.72,59,30,19,7-Jun,610,,,23,0.6,55,,287,,Guard,,17,tennessee-tech,0.367,91,0.418,38,,88,0.5,20.9,76,157,0.363,57,,185,1.2,0.08
kevin-murphy-1,2009-10,13.9,66,0.4,4,,ovc,,10.2,88,0.1,0.49,385,0.442,170,0.392,151,0.755,114,32,30,7-Jun,1003,,4.5,37,2,75,17,491,462,Guard,1.3,23,tennessee-tech,0.314,121,0.306,37,7.4,125,0.538,16.5,90,264,0.504,133,27.3,185,2.1,0.083
kevin-murphy-1,2010-11,13.1,58,0.7,6,-2.2,ovc,-1.6,15.5,130,1.5,0.521,423,0.478,202,0.383,162,0.735,119,33,28,7-Jun,966,-0.6,2.2,18,1.8,72,19.4,560,495,Guard,2,34,tennessee-tech,0.262,111,0.333,37,9,148,0.56,17.6,107,312,0.529,165,30.2,185,3.3,0.136
kevin-murphy-1,2011-12,16.3,76,0.7,7,-1.2,ovc,-2.7,16.7,143,0.9,0.518,538,0.444,239,0.32,172,0.721,124,33,32,7-Jun,1139,1.5,3.3,30,2.7,71,20.8,681,608,Guard,1.4,28,tennessee-tech,0.353,190,0.416,79,9.8,173,0.549,14.8,108,348,0.46,160,32.3,185,3.7,0.128
kyle-oquinn-1,2008-09,,12,,25,,meac,,,73,0.8,0.56,126,0.492,62,0.294,37,0.622,23,31,2,10-Jun,518,,,31,0.9,53,,164,,Center,,10,norfolk-state,0.357,45,0.378,17,,104,0.571,19.6,35,81,0.556,45,,240,1.7,0.132
kyle-oquinn-1,2009-10,6.8,27,6.1,51,,meac,,21.9,181,1.3,0.58,264,0.549,145,0.28,74,0.527,39,30,29,10-Jun,849,,11,80,1.5,94,20.2,345,330,Center,1,16,norfolk-state,0.254,67,0.239,16,16.8,261,0.577,17.6,64,197,0.655,129,20.4,240,2.8,0.133
kyle-oquinn-1,2010-11,7.4,32,10.5,110,4.1,meac,2.2,26.1,248,1.7,0.577,356,0.556,198,0.424,151,0.762,115,32,31,10-Jun,1050,1.9,11.8,107,3.4,114,28.3,526,489,Center,1,18,norfolk-state,0.177,63,0.238,15,19.1,355,0.615,13.7,68,293,0.625,183,23.1,240,5.1,0.193
kyle-oquinn-1,2011-12,10.9,51,9.2,97,6.7,meac,4.2,27.9,258,2.5,0.581,358,0.573,205,0.626,224,0.696,156,36,36,10-Jun,1125,2.5,12,114,3.7,117,28.6,572,548,Center,1.3,25,norfolk-state,0.089,32,0.188,6,19.8,372,0.616,17,95,326,0.61,199,24.9,240,6.2,0.219
kris-joseph-1,2008-09,,17,,8,,big-east,,,54,0.8,0.461,103,0.427,44,0.505,52,0.404,21,34,2,7-Jun,458,,,27,-0.1,35,,116,,Forward,,30,syracuse,0.252,26,0.269,7,,81,0.454,17.5,27,77,0.481,37,,210,0.7,0.063
kris-joseph-1,2009-10,10.2,61,1.6,14,,big-east,,13.8,134,1.9,0.508,259,0.49,127,0.598,155,0.748,116,35,4,7-Jun,974,,7.7,60,2.3,64,18.9,379,377,Forward,2.8,48,syracuse,0.158,41,0.22,9,11,194,0.57,15.7,62,218,0.541,118,19.5,210,4.3,0.175
kris-joseph-1,2010-11,12.9,74,2.3,22,7.5,big-east,3.1,13.6,140,2,0.522,342,0.456,156,0.526,180,0.711,128,34,34,7-Jun,1101,4.4,4.2,38,2.7,63,20.8,485,450,Forward,2.8,51,syracuse,0.36,123,0.366,45,9.2,178,0.567,14.6,73,219,0.507,111,23.3,210,4.8,0.173
kris-joseph-1,2011-12,8.7,56,2.2,23,6.8,big-east,2.2,11.6,118,2,0.486,390,0.421,164,0.403,157,0.745,117,37,37,7-Jun,1192,4.6,5.5,56,3,62,19.7,496,462,Forward,2.6,50,syracuse,0.379,148,0.345,51,8.6,174,0.534,10.6,55,242,0.467,113,22.5,210,5,0.168
darius-johnson-odom-1,2009-10,17,81,0.6,6,,big-east,,9.3,74,1.1,0.564,334,0.455,152,0.287,96,0.677,65,34,22,2-Jun,1009,,2,16,2.3,77,17.7,442,400,Guard,1.8,30,marquette,0.461,154,0.474,73,5.6,90,0.582,15.2,68,180,0.439,79,23.9,215,3.4,0.134
darius-johnson-odom-1,2010-11,16.6,88,0.7,7,4.5,big-east,-0.6,9.6,94,1,0.511,453,0.433,196,0.377,171,0.708,121,37,35,2-Jun,1109,5.1,1.9,18,2.8,92,19,584,521,Guard,1.6,31,marquette,0.43,195,0.364,71,5.8,112,0.547,12.3,75,258,0.484,125,27.3,215,3.9,0.14
darius-johnson-odom-1,2011-12,17.7,93,0.4,4,5.9,big-east,0.2,10.1,97,1.5,0.529,470,0.447,210,0.351,165,0.764,126,34,33,2-Jun,1120,5.7,2.3,22,3.1,68,20.1,623,551,Guard,1.6,32,marquette,0.426,200,0.385,77,6.1,119,0.568,12.7,80,270,0.493,133,27.2,215,4.7,0.167
robbie-hummel-1,2007-08,,84,,22,,big-ten,,,116,3,0.569,246,0.484,119,0.451,111,0.865,96,33,31,8-Jun,941,,,85,2.9,98,,376,,Forward,,43,purdue,0.382,94,0.447,42,,201,0.629,13.3,46,152,0.507,77,,215,5.9,0.251
robbie-hummel-1,2008-09,14,62,1.7,20,,big-ten,,,170,3,0.534,308,0.438,135,0.305,94,0.755,71,32,27,8-Jun,944,,,53,2.3,78,,400,,Forward,,36,purdue,0.503,155,0.381,59,13.8,223,0.567,8.3,32,153,0.497,76,21.6,215,5.3,0.222
robbie-hummel-1,2009-10,15.2,56,3.6,28,,big-ten,,20.5,143,2,0.529,296,0.456,135,0.412,122,0.902,110,27,27,8-Jun,817,,6.3,44,3.4,57,28,423,395,Forward,2.1,29,purdue,0.399,118,0.364,43,13.4,187,0.598,7.3,28,178,0.517,92,24.4,215,5.5,0.267
robbie-hummel-1,2011-12,12.6,66,4.2,42,8.1,big-ten,2.1,24.3,196,1.4,0.495,465,0.417,194,0.295,137,0.825,113,35,35,8-Jun,1128,6,5.5,55,4.2,73,25.7,573,533,Forward,1.3,23,purdue,0.404,188,0.383,72,14,251,0.54,5.7,32,277,0.44,122,26.3,215,5.6,0.197
marcus-denmon-1,2008-09,13.9,54,0.6,5,,big-12,,,51,1.3,0.478,205,0.395,81,0.19,39,0.795,31,38,0,3-Jun,636,,,33,0.5,47,,227,,Guard,,34,missouri,0.546,112,0.304,34,7.2,84,0.508,13.9,36,93,0.505,47,19.1,185,1.9,0.116
marcus-denmon-1,2009-10,13.1,48,0.6,4,,big-12,,10.9,70,1.2,0.553,273,0.429,117,0.278,76,0.697,53,34,4,3-Jun,715,,4.5,30,2.3,48,21,355,318,Guard,2.3,29,missouri,0.612,167,0.407,68,7.7,100,0.574,9.1,31,106,0.462,49,22.7,185,3.5,0.196
marcus-denmon-1,2010-11,11.3,61,0.4,4,9.4,big-12,0.6,9.4,86,1.5,0.603,398,0.5,199,0.312,124,0.758,94,34,32,3-Jun,1035,8.8,3.5,33,4.2,56,25.4,574,493,Guard,3.3,61,missouri,0.46,183,0.448,82,6.4,119,0.628,6.5,32,215,0.544,117,22.2,185,5.7,0.221
marcus-denmon-1,2011-12,11.5,74,0.1,1,9.3,big-12,0.4,15.1,141,1.5,0.574,435,0.46,200,0.308,134,0.896,120,35,35,3-Jun,1212,9,3.9,35,5.2,34,25.6,619,561,Guard,2.7,54,missouri,0.559,243,0.407,99,9.6,176,0.621,7.6,41,192,0.526,101,23.6,185,6.7,0.221
robert-sacre-1,2007-08,4.6,7,1.6,6,,wcc,,,34,0.5,0.444,63,0.444,28,0.651,41,0.634,26,29,10,Jul-00,269,,,18,0.1,35,,82,,Center,,7,gonzaga,0,0,,0,11.3,52,0.497,15.4,15,63,0.444,28,18.3,260,0.7,0.101
robert-sacre-1,2008-09,0,0,3.6,2,,wcc,,,7,0.1,0.714,7,0.714,5,1.143,8,0.625,5,5,0,Jul-00,44,,,7,0.1,7,,15,,Center,,1,gonzaga,0,0,,0,17.8,14,0.694,15.6,2,7,0.714,5,14.8,260,0.3,0.261
robert-sacre-1,2009-10,4.5,20,7.7,65,,wcc,,14.7,120,1.7,0.528,230,0.526,121,0.739,170,0.629,107,34,33,Jul-00,859,,9,63,1.4,98,19,350,338,Center,1.5,23,gonzaga,0.004,1,1,1,12.1,183,0.563,18,68,229,0.524,120,22.2,260,3.2,0.147
robert-sacre-1,2010-11,8.7,40,8.2,66,7.5,wcc,5.8,16.6,136,1.9,0.488,283,0.488,138,0.7,198,0.823,163,35,35,Jul-00,906,1.7,11.9,86,2.8,94,24.4,439,435,Center,1.7,27,gonzaga,0.004,1,0,0,14.4,222,0.582,16.6,75,282,0.489,138,25.1,260,4.7,0.206
robert-sacre-1,2011-12,5.7,24,5.8,47,4.9,wcc,3.5,20.2,141,1.6,0.511,229,0.511,117,0.86,197,0.761,150,33,33,Jul-00,868,1.4,9.9,67,2.6,72,22.3,384,370,Center,0.8,12,gonzaga,0.009,2,0,0,15.1,208,0.595,15.7,60,227,0.515,117,22.9,260,4.2,0.194
anthony-bennett-1,2012-13,8.8,34,4.6,43,8.5,mwc,3.2,24,199,2.2,0.58,379,0.533,202,0.467,177,0.701,124,35,31,8-Jun,950,5.3,10.3,86,3.5,80,28.3,564,488,Forward,1.5,24,nevada-las-vegas,0.253,96,0.375,36,17.1,285,0.609,12.3,65,283,0.587,166,27.5,240,5.7,0.238
