year,player,affiliation,overall_pick,position,lane_agility,shuttle_run,sprint,standing_leap,max_leap,bench_press,body_fat,hand_length,hand_width,height_no_shoes,height_shoes,reach,weight,wingspan,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_rebound_percentage,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goals,free_throw_attempt_rate,free_throw_attempt,free_throw_percentage,free_throws,minutes_played,offensive_rebound_percentage,offensive_rebounds,personal_fouls,points,steal_percentage,steals,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,win_shares,player_id,classification
2013,Erik Murphy,Florida,49,F,12.19,2.96,3.57,24.5,29.5,13.0,7.95,8.75,9.75,80.75,81.5,108.0,239.8,82.5,11.0,50,3.1,25,12.4,sec,19.2,141.0,0.629,318,164,0.16,51,0.784,40,952.0,7.8,58.0,101.0,440,1.5,23,0.5,159,0.45299999999999996,72,13.5,199,0.643,13.0,51.0,159,0.579,92,22.5,6.0,erik-murphy-1,Exclude
2000,Etan Thomas,Syracuse,12,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,,16,,107,,big-east,,,0.602,246,148,0.593,146,0.6779999999999999,99,940.0,,,92.0,395,,22,0.0,0,,0,,269,0.626,15.8,59.0,246,0.602,148,,7.4,etan-thomas-1,Role Player
2010,Evan Turner,Ohio State,2,G,11.06,3.04,3.27,27.5,34.5,9.0,8.6,8.75,9.5,77.75,79.0,103.5,213.8,80.0,37.5,185,2.9,28,,big-ten,23.5,222.0,0.54,457,237,0.4,183,0.754,138,1108.0,7.3,62.0,86.0,632,3.0,54,0.12,55,0.364,20,15.9,284,0.581,20.0,136.0,402,0.54,217,33.1,6.8,evan-turner-1,Role Player
2012,Fab Melo,Syracuse,22,C,12.14,3.1,3.44,29.5,31.0,9.0,9.2,9.0,10.0,82.75,84.0,110.0,255.0,86.5,5.0,21,13.0,88,10.5,big-east,14.6,95.0,0.5660000000000001,173,98,0.34700000000000003,60,0.633,38,763.0,12.3,80.0,85.0,234,1.2,15,0.0,0,,0,13.5,175,0.581,17.6,43.0,173,0.5660000000000001,98,16.5,3.0,fab-melo-1,Exclude
2012,Festus Ezeli,Vanderbilt,30,C,12.35,3.1,3.29,34.0,33.5,18.0,5.5,9.0,10.75,81.75,83.5,108.0,264.2,89.75,2.9,8,9.0,52,3.6,sec,19.2,92.0,0.539,165,89,0.8420000000000001,139,0.604,84,603.0,13.0,62.0,82.0,262,1.1,11,0.0,0,,0,16.1,154,0.5670000000000001,20.1,58.0,165,0.539,89,25.2,2.1,festus-ezeli-1,Role Player
2017,Frank Jackson,Duke,31,G,10.94,2.7,3.14,34.5,42.0,9.0,6.7,8.25,9.0,74.0,75.5,98.0,201.6,79.5,12.6,61,0.2,2,5.3,acc,8.3,67.0,0.564,281,133,0.363,102,0.755,77,895.0,3.1,23.0,85.0,394,1.3,20,0.45899999999999996,129,0.395,51,5.8,90,0.598,12.9,49.0,152,0.539,82,21.1,3.3,frank-jackson-2,Exclude
2015,Frank Kaminsky,Wisconsin,9,C,11.96,3.1,3.42,27.58,31.48,10.79,9.4,8.5,9.5,83.75,84.75,109.5,231.2,83.0,18.4,103,4.5,57,15.3,big-ten,25.7,262.0,0.59,488,267,0.41,200,0.78,156,1311.0,6.0,58.0,65.0,732,1.7,33,0.207,101,0.41600000000000004,42,16.1,320,0.628,9.8,63.0,387,0.581,225,28.6,9.8,frank-kaminsky-1,Role Player
2002,Frank Williams,Illinois,25,G,11.73,3.04,3.29,26.0,31.0,8.78,6.39,8.46,9.1,73.5,76.12,100.5,212.0,80.0,,153,,10,,big-ten,,131.0,0.45399999999999996,443,174,0.45799999999999996,203,0.8079999999999999,164,1135.0,,32.0,73.0,566,,71,0.359,159,0.34,54,,163,0.525,15.1,96.0,284,0.423,120,,3.8,frank-williams-1,Exclude
2002,Fred Jones,Oregon,14,G,11.12,3.04,3.13,33.5,37.5,8.78,6.39,8.46,9.1,74.25,76.12,100.0,218.0,84.0,,111,,18,,pac-10,,124.0,0.5820000000000001,413,215,0.47,194,0.871,169,1103.0,,65.0,94.0,650,,63,0.332,137,0.37200000000000005,51,,189,0.643,14.0,82.0,276,0.594,164,,6.6,fred-jones-1,Starter
2007,Gabe Pruitt,Southern California,32,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,,113,,7,,pac-10,,58.0,0.512,250,104,0.34,85,0.8,68,861.0,,15.0,56.0,324,,47,0.5479999999999999,137,0.35,48,,73,0.5579999999999999,14.2,48.0,113,0.496,56,,3.0,gabe-pruitt-1,Exclude
2010,Gani Lawal,Georgia Tech,46,F,11.61,3.1,3.24,27.0,31.5,20.0,6.3,8.5,10.0,79.5,81.0,107.5,233.4,84.0,3.4,15,5.6,49,,acc,21.7,200.0,0.529,325,172,0.6829999999999999,222,0.5720000000000001,127,930.0,13.0,105.0,76.0,471,1.0,16,0.003,1,0.0,0,17.6,305,0.547,15.3,78.0,324,0.531,172,26.1,4.1,gani-lawal-1,Exclude
2014,Gary Harris,Michigan State,19,G,11.11,3.04,3.22,30.1,36.1,8.78,4.55,8.5,9.5,74.5,76.5,96.0,204.8,78.75,16.8,94,1.6,15,9.4,big-ten,10.2,103.0,0.518,455,195,0.312,142,0.81,115,1131.0,4.0,37.0,73.0,586,3.4,63,0.505,230,0.35200000000000004,81,7.3,140,0.561,10.3,60.0,225,0.507,114,26.8,5.3,gary-harris-1,Starter
2018,Gary Trent Jr.,Duke,37,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,6.8,52,0.4,5,7.2,acc,10.3,126.0,0.528,427,177,0.22699999999999998,97,0.8759999999999999,85,1253.0,2.9,31.0,62.0,536,1.9,43,0.564,241,0.402,97,6.8,157,0.5670000000000001,7.4,38.0,186,0.43,80,19.5,5.1,gary-trentjr-1,Exclude
2008,George Hill,IUPUI,26,G,12.2,3.04,3.07,34.0,37.5,9.0,3.0,8.46,9.1,73.25,74.5,97.5,181.0,81.0,24.2,137,0.8,13,,summit,,167.0,0.605,404,220,0.606,245,0.812,199,1179.0,,49.0,89.0,688,,57,0.27,109,0.45,49,12.1,216,0.6609999999999999,15.3,94.0,295,0.58,171,28.1,7.8,george-hill-1,Starter
2018,George King,Colorado,59,F,10.75,3.08,3.29,31.0,39.0,15.0,7.25,9.0,10.25,76.75,78.0,101.5,218.6,83.5,8.2,35,2.6,21,4.3,pac-12,23.3,195.0,0.542,319,142,0.273,87,0.782,68,913.0,7.2,56.0,78.0,414,1.1,17,0.49200000000000005,157,0.395,62,15.5,251,0.574,15.1,64.0,162,0.494,80,23.3,3.0,george-king-1,Exclude
2016,Georges Niang,Iowa State,50,F,11.64,3.17,3.49,25.0,31.0,11.36,10.05,9.25,9.25,78.75,80.5,103.0,230.8,82.0,19.2,117,1.8,22,8.7,big-12,15.6,172.0,0.6,518,283,0.23,119,0.807,96,1162.0,4.8,46.0,111.0,718,1.5,31,0.276,143,0.392,56,10.6,218,0.625,13.8,92.0,375,0.605,227,28.7,5.6,georges-niang-1,Exclude
2009,Gerald Henderson,Duke,12,G,11.17,3.04,3.14,31.5,35.0,8.0,4.4,8.46,9.1,76.0,77.0,102.5,214.6,82.25,18.0,91,2.0,28,,acc,,137.0,0.494,473,213,0.397,188,0.7609999999999999,143,1098.0,,46.0,63.0,610,,46,0.258,122,0.336,41,9.5,183,0.542,12.5,80.0,351,0.49,172,28.3,5.5,gerald-henderson-2,Role Player
2001,Gerald Wallace,Alabama,25,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,55,,37,,sec,,132.0,0.457,288,126,0.5379999999999999,155,0.568,88,824.0,,84.0,87.0,351,,42,0.21899999999999997,63,0.175,11,,216,0.485,19.2,86.0,225,0.511,115,,3.5,gerald-wallace-1,Starter
2001,Gilbert Arenas,Arizona,30,G,11.11,3.04,3.25,31.5,36.0,12.0,5.3,8.46,9.1,74.25,76.12,99.5,199.0,81.5,,84,,7,,pac-10,,102.0,0.5589999999999999,434,208,0.309,134,0.7240000000000001,97,1044.0,,29.0,82.0,582,,65,0.382,166,0.41600000000000004,69,,131,0.585,16.9,101.0,268,0.519,139,,5.5,gilbert-arenas-1,All-Star
2007,Glen Davis,Louisiana State,35,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,14.6,66,2.0,28,,sec,,190.0,0.507,368,178,0.53,195,0.713,139,1016.0,,113.0,67.0,512,,32,0.133,49,0.34700000000000003,17,17.2,303,0.556,15.1,82.0,319,0.505,161,27.6,5.3,glen-davis-1,Role Player
2014,Glenn Robinson III,Michigan,40,F,11.22,3.04,3.15,36.5,41.5,11.36,5.05,9.0,9.5,77.5,78.75,100.5,211.4,82.0,7.6,44,1.0,11,6.1,big-ten,11.5,110.0,0.532,373,182,0.308,115,0.757,87,1194.0,6.0,54.0,55.0,484,1.9,35,0.29,108,0.306,33,8.8,164,0.5660000000000001,9.7,46.0,265,0.562,149,22.3,4.2,glenn-robinson-2,Role Player
2010,Gordon Hayward,Butler,9,F,11.73,3.1,3.22,30.5,34.5,10.0,6.9,8.5,9.25,78.75,80.0,103.0,211.0,79.75,12.1,62,2.8,30,,horizon,23.4,233.0,0.527,373,173,0.579,216,0.8290000000000001,179,1239.0,7.6,72.0,78.0,572,2.0,40,0.429,160,0.294,47,15.8,305,0.601,15.2,85.0,213,0.5920000000000001,126,24.7,6.9,gordon-hayward-1,Starter
2013,Gorgui Dieng,Louisville,21,C,11.96,3.1,3.42,27.58,31.48,10.79,5.35,9.0,10.0,81.75,82.75,111.5,229.6,87.5,12.3,66,9.4,83,15.0,big-east,23.6,197.0,0.534,234,125,0.479,112,0.652,73,1026.0,12.9,113.0,85.0,323,2.6,44,0.0,0,,0,18.1,310,0.562,17.0,59.0,234,0.534,125,17.0,5.6,gorgui-dieng-1,Starter
2013,Grant Jerrett,Arizona,40,F,11.85,3.23,3.51,28.5,34.0,2.0,10.05,8.5,9.25,80.75,82.25,109.0,232.0,86.0,5.7,18,5.8,33,7.4,pac-12,17.9,85.0,0.513,154,63,0.14300000000000002,22,0.818,18,606.0,7.6,37.0,44.0,176,1.6,16,0.513,79,0.405,32,12.7,122,0.535,10.4,19.0,75,0.413,31,15.6,2.3,grant-jerrett-1,Exclude
2018,Grayson Allen,Duke,21,G,10.31,3.04,3.15,32.5,40.5,8.78,5.55,8.25,10.0,75.0,76.5,97.0,198.0,79.25,21.2,172,0.2,2,9.4,acc,8.0,103.0,0.536,433,181,0.293,127,0.85,108,1319.0,1.8,20.0,79.0,572,2.8,64,0.637,276,0.37,102,5.1,123,0.58,13.8,79.0,157,0.503,79,20.7,5.9,grayson-allen-1,Exclude
2010,Greg Monroe,Georgetown,7,F,12.1,3.1,3.35,25.0,29.0,15.0,11.2,8.75,9.5,81.75,83.0,108.5,246.6,86.25,22.4,128,4.9,52,,big-east,25.2,254.0,0.534,385,202,0.5429999999999999,209,0.66,138,1164.0,8.6,74.0,87.0,549,2.2,42,0.07,27,0.259,7,17.5,328,0.5670000000000001,18.8,112.0,358,0.545,195,26.7,5.5,greg-monroe-1,Starter
2007,Greg Oden,Ohio State,1,C,11.67,3.1,3.27,32.0,34.0,10.79,7.8,9.12,9.86,83.0,84.0,112.0,257.0,88.25,,21,,105,,big-ten,,193.0,0.616,307,189,0.638,196,0.628,123,925.0,,113.0,87.0,501,,18,0.0,0,,0,,306,0.626,13.8,64.0,307,0.616,189,,8.2,greg-oden-1,Exclude
2005,Hakim Warrick,Syracuse,19,F,11.46,3.1,3.22,33.0,38.0,11.0,7.79,8.95,9.59,79.25,80.5,108.0,215.0,86.0,8.0,50,1.5,27,,big-east,,188.0,0.557,462,253,0.6709999999999999,310,0.6809999999999999,211,1275.0,,106.0,79.0,726,,33,0.067,31,0.29,9,12.9,294,0.596,12.4,86.0,431,0.5660000000000001,244,26.9,7.5,hakim-warrick-1,Role Player
2018,Hamidou Diallo,Kentucky,45,G,10.53,3.14,3.1,32.5,40.5,1.0,4.45,8.75,9.0,76.25,78.0,103.0,197.0,83.5,9.5,46,1.6,13,3.2,sec,11.5,102.0,0.47,313,134,0.39899999999999997,125,0.616,77,918.0,4.2,33.0,96.0,371,1.7,28,0.24600000000000002,77,0.33799999999999997,26,8.1,135,0.498,12.0,51.0,236,0.45799999999999996,108,22.6,2.4,hamidou-diallo-1,Exclude
2012,Harrison Barnes,North Carolina,7,F,10.93,3.1,3.16,38.0,39.5,15.0,9.6,9.0,8.5,79.0,80.0,101.5,227.8,83.25,7.2,43,1.1,13,6.2,acc,11.9,124.0,0.48700000000000004,521,229,0.374,195,0.723,141,1111.0,6.9,74.0,68.0,648,2.0,41,0.263,137,0.358,49,9.4,198,0.528,10.8,74.0,384,0.469,180,28.1,5.0,harrison-barnes-1,Role Player
2009,Hasheem Thabeet,Connecticut,2,C,11.96,3.1,3.42,27.58,31.48,10.79,6.7,9.12,9.86,85.25,86.5,113.0,267.2,90.25,2.9,17,9.2,152,,big-east,,255.0,0.64,278,178,0.763,212,0.627,133,1145.0,,133.0,90.0,489,,22,0.0,0,,0,17.9,388,0.6459999999999999,15.2,68.0,278,0.64,178,19.0,9.4,hasheem-thabeet-1,Exclude
2006,Hassan Adams,Arizona,54,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,19.4,90,1.0,14,,pac-10,,88.0,0.495,490,234,0.19399999999999998,95,0.611,58,1031.0,,67.0,60.0,543,,82,0.133,65,0.262,17,8.8,155,0.507,11.4,69.0,425,0.511,217,28.2,3.9,hassan-adams-1,Exclude
2010,Hassan Whiteside,Marshall,33,C,11.83,3.1,3.54,27.0,31.5,12.0,5.5,8.25,10.25,82.5,83.5,113.0,226.6,91.0,2.2,10,18.8,182,,cusa,23.8,211.0,0.528,319,167,0.586,187,0.588,110,889.0,11.9,92.0,82.0,447,1.2,19,0.016,5,0.6,3,18.3,303,0.5479999999999999,13.6,64.0,314,0.522,164,25.8,4.5,hassan-whiteside-1,Starter
2016,Henry Ellenson,Marquette,18,F,11.46,3.1,3.3,29.41,34.23,11.36,11.2,8.5,9.75,82.0,83.5,108.0,242.0,86.25,11.0,59,4.4,49,3.6,big-east,24.2,250.0,0.48,435,194,0.439,191,0.7490000000000001,143,1107.0,7.8,71.0,84.0,561,1.4,28,0.239,104,0.28800000000000003,30,16.5,321,0.534,12.9,78.0,331,0.495,164,26.7,4.0,henry-ellenson-1,Exclude
2008,Henry Walker,Kansas State,47,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,14.7,59,1.4,17,,big-12,,117.0,0.51,389,181,0.35200000000000004,137,0.737,101,846.0,,79.0,101.0,498,,27,0.293,114,0.307,35,12.6,196,0.5479999999999999,15.1,81.0,275,0.531,146,28.7,4.4,bill-walker-1,Exclude
2006,Hilton Armstrong,Connecticut,12,C,12.28,3.1,3.53,28.5,31.5,13.0,6.3,9.12,9.86,81.5,82.25,109.0,240.0,88.0,4.5,25,7.1,107,,big-east,,158.0,0.611,194,118,0.6859999999999999,133,0.6920000000000001,92,943.0,,68.0,94.0,329,,21,0.01,2,0.5,1,12.5,226,0.64,23.0,77.0,192,0.609,117,16.3,5.9,hilton-armstrong-1,Bust
2017,Ike Anigbogu,California-Los Angeles,47,C,12.52,3.48,3.44,29.5,32.5,11.0,5.4,9.5,10.0,80.5,81.75,110.5,252.2,90.25,2.3,6,8.8,35,2.7,pac-12,19.9,76.0,0.564,101,57,0.426,43,0.535,23,377.0,13.2,41.0,72.0,137,0.7,5,0.0,0,,0,16.9,117,0.564,16.5,24.0,101,0.564,57,18.4,1.3,ike-anigbogu-1,Exclude
2005,Ike Diogu,Arizona State,9,F,11.94,3.1,3.45,28.0,31.0,21.0,7.79,8.95,9.59,78.5,80.0,109.0,255.4,87.5,8.2,43,4.4,75,,pac-10,,194.0,0.598,398,229,0.7809999999999999,311,0.797,248,1164.0,,118.0,88.0,724,,18,0.113,45,0.4,18,15.3,312,0.6629999999999999,17.4,115.0,353,0.598,211,27.3,8.4,ike-diogu-1,Exclude
2011,Iman Shumpert,Georgia Tech,17,G,11.1,3.04,3.18,36.5,42.0,18.0,6.5,9.0,9.0,76.25,77.5,99.5,221.8,81.5,25.7,108,0.7,6,9.8,acc,16.4,130.0,0.45399999999999996,436,177,0.401,175,0.8059999999999999,141,992.0,5.7,53.0,86.0,537,5.0,85,0.34600000000000003,151,0.278,42,10.6,183,0.517,12.2,72.0,285,0.474,135,29.1,4.9,iman-shumpert-1,Role Player
2013,Isaiah Canaan,Murray State,34,G,10.98,2.89,3.22,33.0,40.5,16.0,5.9,8.25,9.5,71.0,72.0,94.5,188.4,76.5,27.6,133,0.4,4,4.7,ovc,10.0,91.0,0.525,499,215,0.371,185,0.8220000000000001,152,1131.0,2.0,19.0,58.0,676,2.5,47,0.509,254,0.37,94,5.9,110,0.5760000000000001,14.3,98.0,245,0.494,121,30.9,5.9,isaiah-canaan-1,Exclude
2011,Isaiah Thomas,Washington,60,G,10.49,3.04,3.14,31.5,40.0,13.0,6.7,8.25,9.0,68.75,70.25,91.5,186.0,73.75,32.7,213,0.2,2,8.4,pac-10,9.5,97.0,0.517,422,188,0.498,210,0.7190000000000001,151,1115.0,2.5,26.0,75.0,587,2.3,47,0.408,172,0.349,60,6.0,123,0.563,16.6,104.0,250,0.512,128,26.2,5.5,isaiah-thomas-1,Starter
2016,Isaiah Whitehead,Seton Hall,42,G,11.65,3.21,3.34,27.5,35.5,8.78,9.25,8.5,8.75,75.25,76.5,100.0,210.0,80.75,33.0,173,4.5,49,7.7,big-east,9.7,104.0,0.45799999999999996,512,194,0.38299999999999995,196,0.76,149,1098.0,1.8,18.0,78.0,618,2.1,40,0.434,222,0.365,81,5.9,122,0.511,16.4,119.0,290,0.39,113,31.6,4.2,isaiah-whitehead-1,Exclude
2017,Ivan Rabb,California,35,F,12.68,3.23,3.35,28.5,32.5,3.0,6.8,8.75,9.0,80.75,82.0,109.0,219.6,85.5,10.9,48,3.3,31,6.7,pac-12,25.7,230.0,0.49700000000000005,312,151,0.599,187,0.6629999999999999,124,1012.0,10.7,94.0,96.0,434,1.3,21,0.064,20,0.4,8,18.3,324,0.541,14.3,67.0,292,0.49,143,23.8,4.6,ivan-rabb-1,Exclude
2008,J.R. Giddens,New Mexico,30,G,11.11,3.04,3.22,30.1,36.1,10.0,5.4,8.46,9.1,76.0,76.75,103.0,208.0,83.25,22.5,103,3.0,39,,mwc,,233.0,0.547,407,210,0.386,157,0.586,92,1063.0,,57.0,64.0,537,,47,0.184,75,0.33299999999999996,25,16.8,290,0.5579999999999999,13.2,73.0,332,0.557,185,27.4,7.2,jr-giddens-1,Exclude
2011,JaJuan Johnson,Purdue,27,F,11.21,3.1,3.14,33.5,38.0,15.0,7.5,9.0,10.0,81.0,82.0,107.5,219.8,86.0,6.4,33,6.7,79,8.6,big-ten,20.2,209.0,0.509,520,257,0.402,209,0.809,169,1203.0,7.9,82.0,53.0,698,1.5,30,0.098,51,0.294,15,14.1,291,0.564,8.3,56.0,469,0.516,242,29.1,7.2,jajuan-johnson-1,Exclude
2008,JaVale McGee,Nevada-Reno,18,C,12.75,3.1,3.25,27.0,32.5,7.0,5.3,9.12,9.86,83.0,84.0,114.5,241.0,90.0,4.7,20,6.7,92,,wac,,159.0,0.5489999999999999,357,189,0.395,141,0.525,74,902.0,,83.0,82.0,466,,26,0.11800000000000001,42,0.33299999999999996,14,15.1,242,0.55,15.9,80.0,315,0.556,175,27.7,4.0,javale-mcgee-1,Starter
2017,Jabari Bird,California,56,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,7.7,28,0.8,6,5.0,pac-12,13.2,101.0,0.542,318,140,0.17300000000000001,55,0.764,42,863.0,3.5,26.0,52.0,387,1.3,18,0.56,178,0.365,65,8.4,127,0.562,12.7,50.0,140,0.536,75,23.5,3.1,jabari-bird-1,Exclude
2014,Jabari Parker,Duke,2,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,8.6,41,4.0,43,6.6,acc,23.1,201.0,0.511,499,236,0.429,214,0.748,160,1074.0,11.4,105.0,83.0,670,2.1,37,0.212,106,0.358,38,17.1,306,0.5579999999999999,11.9,81.0,393,0.504,198,32.7,5.5,jabari-parker-1,Role Player
2000,Jabari Smith,Louisiana State,45,F,12.45,3.1,3.43,24.5,30.0,15.0,7.79,8.95,9.59,81.75,80.81,109.5,240.5,86.5,,75,,33,,sec,,,0.5760000000000001,282,156,0.596,168,0.595,100,969.0,,,84.0,425,,24,0.124,35,0.371,13,,239,0.5870000000000001,19.6,88.0,247,0.579,143,,5.2,jabari-smith-1,Exclude
2004,Jackson Vroman,Iowa State,31,F,10.75,3.1,3.25,29.5,33.5,12.0,6.7,8.95,9.59,81.25,82.75,105.5,226.0,84.0,15.1,75,1.5,22,,big-12,,189.0,0.565,330,186,0.43,142,0.507,72,983.0,,118.0,112.0,445,,46,0.021,7,0.14300000000000002,1,17.1,307,0.56,20.3,101.0,323,0.573,185,24.1,4.1,jackson-vroman-1,Exclude
2018,Jacob Evans,Cincinnati,28,G,11.11,3.14,3.2,28.0,35.5,8.0,6.5,9.0,9.25,76.25,77.5,102.5,199.6,81.25,20.0,113,3.7,35,10.6,aac,12.0,120.0,0.507,377,161,0.302,114,0.754,86,1107.0,5.2,50.0,72.0,468,2.6,47,0.43,162,0.37,60,8.7,170,0.5429999999999999,12.7,63.0,215,0.47,101,22.5,5.9,jacob-evans-1,Exclude
2012,Jae Crowder,Marquette,34,F,11.45,3.1,3.37,31.0,34.5,20.0,9.0,9.5,10.5,76.75,78.5,99.5,241.2,81.25,13.5,73,3.1,35,14.7,big-east,22.6,224.0,0.568,436,217,0.37200000000000005,162,0.735,119,1153.0,7.0,70.0,93.0,614,4.3,88,0.406,177,0.345,61,14.7,294,0.598,7.9,44.0,259,0.602,156,23.4,7.6,jae-crowder-1,Starter
2015,Jahlil Okafor,Duke,3,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,9.4,49,4.5,54,10.9,acc,18.2,188.0,0.664,420,279,0.462,194,0.51,99,1143.0,14.8,134.0,81.0,657,1.5,29,0.0,0,,0,16.6,322,0.6409999999999999,15.6,95.0,420,0.664,279,27.6,6.7,jahlil-okafor-1,Role Player
2016,Jake Layman,Maryland,47,F,11.35,2.82,3.24,33.0,39.5,11.36,7.1,8.25,9.25,80.0,81.25,102.0,208.6,81.25,7.0,41,3.4,36,8.6,big-ten,14.3,151.0,0.602,280,140,0.33899999999999997,95,0.8320000000000001,79,1112.0,4.4,38.0,69.0,416,2.1,40,0.514,144,0.396,57,9.9,189,0.64,15.8,61.0,136,0.61,83,18.2,4.4,jake-layman-1,Exclude
2000,Jake Voskuhl,Connecticut,33,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,,39,,47,,big-east,,,0.5710000000000001,191,109,0.545,104,0.6829999999999999,71,778.0,,,93.0,289,,18,0.0,0,,0,,219,0.601,20.5,62.0,191,0.5710000000000001,109,,4.5,jake-voskuhl-1,Role Player
2016,Jakob Poeltl,Utah,9,C,11.96,3.1,3.42,27.58,31.48,10.79,5.8,9.25,10.25,84.25,85.0,111.5,239.0,86.75,13.9,70,5.0,56,11.2,pac-12,22.1,225.0,0.6459999999999999,353,228,0.674,238,0.6890000000000001,164,1093.0,11.9,102.0,83.0,620,1.1,21,0.0,0,,0,17.4,327,0.665,13.7,74.0,353,0.6459999999999999,228,25.7,6.8,jakob-poeltl-1,Starter
2018,Jalen Brunson,Villanova,33,G,10.59,3.11,3.15,29.0,37.0,7.0,6.7,8.25,9.25,73.0,74.25,96.0,198.4,76.0,26.6,184,0.1,1,9.6,big-east,9.7,110.0,0.604,518,270,0.313,162,0.802,130,1272.0,1.2,12.0,78.0,756,1.7,37,0.40700000000000003,211,0.408,86,5.6,122,0.635,10.7,71.0,307,0.599,184,26.4,7.7,jalen-brunson-1,Exclude
2013,Jamaal Franklin,San Diego State,41,G,11.11,3.04,3.22,30.1,36.1,8.78,8.25,8.5,8.25,76.0,77.25,103.5,190.8,83.25,21.6,105,2.6,26,9.6,mwc,28.8,248.0,0.461,401,165,0.546,219,0.7809999999999999,171,1058.0,6.2,56.0,83.0,541,2.9,51,0.36700000000000005,147,0.272,40,17.3,304,0.536,17.9,110.0,254,0.49200000000000005,125,29.9,5.3,jamaal-franklin-1,Exclude
2000,Jamaal Magloire,Kentucky,19,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,,18,,57,,sec,,,0.5,296,148,0.6859999999999999,203,0.685,139,978.0,,,91.0,435,,17,0.0,0,,0,,300,0.5539999999999999,19.5,95.0,296,0.5,148,,5.6,jamaal-magloire-1,Role Player
2001,Jamaal Tinsley,Iowa State,27,G,11.96,3.04,3.2,28.0,37.5,1.0,13.6,8.46,9.1,72.75,76.12,97.5,199.0,79.5,,187,,19,,big-12,,99.0,0.45299999999999996,348,139,0.532,185,0.6920000000000001,128,999.0,,18.0,92.0,443,,79,0.27899999999999997,97,0.381,37,,117,0.508,21.2,117.0,251,0.406,102,,4.0,jamaal-tinsley-1,Starter
2000,Jamal Crawford,Michigan,8,G,11.11,3.04,3.22,30.1,36.1,0.0,6.39,8.46,9.1,76.5,76.12,102.5,175.0,82.0,,76,,16,,big-ten,,,0.47600000000000003,255,105,0.2,51,0.784,40,577.0,,,19.0,283,,19,0.396,101,0.327,33,,47,0.507,16.0,53.0,154,0.46799999999999997,72,,0.9,jamal-crawford-1,Starter
2016,Jamal Murray,Kentucky,7,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,12.1,79,0.9,11,9.1,sec,11.2,133.0,0.5589999999999999,538,244,0.28300000000000003,152,0.7829999999999999,119,1267.0,4.9,53.0,75.0,720,1.6,35,0.515,277,0.408,113,8.2,186,0.59,12.1,84.0,261,0.502,131,27.1,6.1,jamal-murray-1,Starter
2002,Jamal Sampson,California,46,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,38,,54,,pac-10,,130.0,0.426,183,78,0.519,95,0.526,50,797.0,,79.0,85.0,206,,15,0.0,0,,0,,209,0.452,18.9,53.0,183,0.426,78,,2.5,jamal-sampson-1,Exclude
2004,Jameer Nelson,Saint Joseph's,20,G,10.95,3.04,3.14,28.5,33.5,15.0,8.0,8.46,9.1,71.0,72.5,95.0,199.0,74.5,,170,,1,,atlantic-10,,117.0,0.5489999999999999,493,234,0.302,149,0.792,118,1085.0,,33.0,59.0,659,,89,0.379,187,0.39,73,,150,0.584,13.9,91.0,306,0.526,161,,6.6,jameer-nelson-1,Starter
2010,James Anderson,Oklahoma State,20,F,11.86,3.1,3.19,30.0,35.5,14.0,7.9,8.5,7.25,76.75,77.75,104.0,207.6,80.5,16.5,80,2.0,20,,big-12,12.9,128.0,0.532,494,226,0.522,258,0.81,209,1124.0,6.7,64.0,88.0,735,2.4,46,0.439,217,0.341,74,9.9,192,0.596,11.2,78.0,277,0.5489999999999999,152,31.5,6.9,james-anderson-3,Role Player
